0.410844330126279, 0.882931863358127, 0.42888173832256, 0.644201486152112
0.779918891957009, 0.388796952306577, 0.465051675376822, 0.831222836898654
0.624974035539721, 0.732058632625842, 0.440409299449829, 0.727231180938096
0.0138840661296913, 0.00517954488527627, 0.234317101000135, 0.673990008797485
0.539225592456902, 0.71616545271011, 0.537213493328424, 0.295889863595182
0.498919485061674, 0.373192444796702, 0.634698196111246, 0.122184286899851
0.499666951826842, 0.577641413195679, 0.603907624250333, 0.195767335699849
0.582506260050545, 0.866940403588997, 0.451393349568733, 0.657452762040456
0.298595001611223, 0.503294111990698, 0.568588285276867, 0.436825503156801
0.521459270585212, 0.759230699819255, 0.553615802875722, 0.288382443464214
0.186478742115835, 0.637407913219216, 0.34971372556556, 0.691398399210972
0.498951377016735, 0.769058731607586, 0.582228295284588, 0.279051558320675
0.620931209204567, 0.724444567941389, 0.438681768477115, 0.73178856631814
0.52254229751067, 0.930838062229442, 0.455928847005513, 0.61817671933371
0.808766921131144, 0.305664552767832, 0.499233919347252, 0.509314379781797
0.790808260196317, 0.434787545843208, 0.465538943932251, 0.810706597239058
0.77085589365896, 0.469827814496005, 0.461011979306962, 0.804389578983628
0.472858979442888, 0.706797744252415, 0.627512448527844, 0.275142117956925
0.420335292754892, 0.382625217994867, 0.347201912865737, 0.872114259610371
0.499474108041304, 0.0914511685599767, 0.784764535328827, 0.0409384194831516
0.530214967546142, 0.793105109598424, 0.545556017552937, 0.312312839007058
0.4998487611482, 0.00802270258404855, 0.499651520058517, 0.035483489942111
0.496181996793587, 0.409730720791984, 0.667384989062174, 0.141996633667046
0.201698001974012, 0.691021054848123, 0.380480390336106, 0.648548715921936
0.500142164034704, 0.334647515005692, 0.605878963506436, 0.108837152398591
0.333057189812963, 0.660481789014514, 0.564232783351951, 0.430204199035702
0.551798567913821, 0.796688414269739, 0.532269881582259, 0.338985638136175
0.600979097133214, 0.682028615491107, 0.429974520569686, 0.754819865367254
0.323820322324703, 0.756788070007709, 0.3854603293706, 0.699991681095321
0.502672532213996, 0.441226216642472, 0.581607892317797, 0.149708815009513
0.508603589784446, 0.569010752101772, 0.567157494640319, 0.202551561761981
0.587254818699229, 0.737177200508326, 0.518781822975964, 0.362735507281929
0.4996102068005, 0.10010763874352, 0.695101623915462, 0.0340268514755104
0.654116975509519, 0.73306658603984, 0.447149958397704, 0.720030071112625
0.547850564071204, 0.880239720149771, 0.531596048744593, 0.373530875865582
0.53515020610327, 0.0245321151732866, 0.473729103353143, 0.988139915661721
0.496491448584897, 0.455504576324119, 0.64783194950292, 0.154621457040585
0.937513954503463, 0.355060676375298, 0.490441712584271, 0.737241792658792
0.499033595441377, 0.511577651097907, 0.614170905801713, 0.170780610217429
0.723023738525695, 0.752637811086947, 0.466198364246567, 0.678903444910895
0.288604339069996, 0.606551487429948, 0.34344049754962, 0.765914394183287
0.499391715174495, 0.156252973523682, 0.705154486370763, 0.0548332250125115
0.546512062779202, 0.338233918205459, 0.399409408694402, 0.889253585315722
0.509315725013311, 0.650995767379596, 0.404626341420005, 0.774461560707557
