0.559696507939915, 0.423755837092859
0.26308444223508, 0.466731874227952
0.710155647613004, 0.503964762529051
0.689403076246841, 0.527215314436655
0.544755961879903, 0.140089124102593
0.595106335515854, 0.266801284155613
0.524899946942219, 0.615567768506322
0.714398794973505, 0.546563317941335
0.396978249997307, 0.361863399274604
0.553830663053484, 0.880543767829603
0.674707072904359, 0.595406348102352
0.818424066479444, 0.350877607841409
0.547164861707041, 0.581044266444241
0.522265632707407, 0.907749066385314
0.644030777060824, 0.493385921953263
0.637323059919797, 0.524110121838266
0.357636837618502, 0.543408084374496
0.521413941509216, 0.576654789821656
0.247207933557742, 0.569989810325055
0.386592873826659, 0.599011393388499
0.752966989316874, 0.173812129433694
0.825365161544265, 0.659162847499533
0.528810551766595, 0.257492588569199
0.507912822730699, 0.733886995586288
0.607557242218632, 0.532986913586
0.348590822348449, 0.841728898343445
0.587770626102898, 0.60970544946192
0.251752071550778, 0.598392883586442
0.352111583330227, 0.699925388883173
0.536780067593729, 0.183028701992536
0.733491827924368, 0.242495397003611
0.285810923472622, 0.559237663195255
0.566557634673862, 0.52684058748256
0.777405831952625, 0.339045998666644
0.460695682599168, 0.717490300700852
0.624245942130753, 0.592178254624866
0.213961284568575, 0.867280917554041
0.428005892302098, 0.661272158637914
0.47646908969443, 0.819316576048182
0.18787992293272, 0.633724446797643
0.413052079485332, 0.70226379409957
0.703291952889944, 0.342078463695449
0.586449820927796, 0.445138485047508
0.679980177194832, 0.228252826035518
0.690998541367899, 0.337711246484352
0.716681910339523, 0.466649281031855
0.67330165651603, 0.518105873049131
0.465043323715587, 0.294548087263772
0.475814603517529, 0.848882313053722
0.760327927266565, 0.217099188030992
0.41338216333055, 0.728342170861158
0.283037998219841, 0.421803730738502
0.687714741577455, 0.328549266072731
0.321655862035347, 0.886543743387371
0.848053492059533, 0.451542828773509
0.703700157538263, 0.306732712945266
0.271421217192585, 0.704870656870435
0.875326967146032, 0.451380128766797
0.845070314057373, 0.399256306787286
0.297046700218412, 0.538668429611497
0.250798046852211, 0.305999673551137
